tableName,database,host_port,timeCols,primaryKeys,dbVersion,targetTable
kfc_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,kfc_order_goods
bsk_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,bsk_order_goods
xbk_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,xbk_order_goods
dkn_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,dkn_order_goods
jlf_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,jlf_order_goods
costa_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,costa_order_goods
apple_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,apple_order_goods
amazon_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,amazon_order_goods
yz_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,yz_order_goods
sk_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sk_order_goods
manji_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,manji_order_goods
cafe85_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,cafe85_order_goods
kaola_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,kaola_order_goods
laiyifen_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,laiyifen_order_goods
msjungle_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,msjungle_order_goods
dddj_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,dddj_order_goods
vanguard_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,vanguard_order_goods
blisscake_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,blisscake_order_goods
sfbest_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sfbest_order_goods
dq_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,dq_order_goods
bianlifeng_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,bianlifeng_order_goods
yunchu_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,yunchu_order_goods
metro_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,metro_order_goods
freshhema_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,freshhema_order_goods
cityshop_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,cityshop_order_goods
fruitday_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,fruitday_order_goods
miaostreet_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,miaostreet_order_goods
naixuecha_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,naixuecha_order_goods
haagendazs_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,haagendazs_order_goods
xianfengsg_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,xianfengsg_order_goods
missfresh_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,missfresh_order_goods
yongle_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,yongle_order_goods
wdmcake_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,wdmcake_order_goods
xiabu_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,xiabu_order_goods
ximalaya_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,ximalaya_order_goods
yonghe_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,yonghe_order_goods
huali_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,huali_order_goods
moliniu_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,moliniu_order_goods
sisyphe_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sisyphe_order_goods
bkchina_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,bkchina_order_goods
burgerking_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,burgerking_order_goods
dingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,dingdong_order_goods
dicos_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,dicos_order_goods
alipay_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,alipay_order_goods
changyou_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,changyou_order_goods
tmall_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,tmall_order_goods
meituan_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,meituan_order_goods
haiziwang_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,haiziwang_order_goods
ibailian_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,ibailian_order_goods
luckin_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,luckin_order_goods
petro_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,petro_order_goods
jiadefu_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,jiadefu_order_goods
yonghui_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,yonghui_order_goods
cdfsz_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,cdfsz_order_goods
cdfsh_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,cdfsh_order_goods
godiva_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,godiva_order_goods
christine_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,christine_order_goods
pagoda_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,pagoda_order_goods
zihexin_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,zihexin_order_goods
mcake_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,mcake_order_goods
incake_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,incake_order_goods
lemonxixi_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,lemonxixi_order_goods
suning_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,suning_order_goods
okcard_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,okcard_order_goods
tianhong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,tianhong_order_goods
yanxuan_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,yanxuan_order_goods
freshfresh_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,freshfresh_order_goods
snack_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,snack_order_goods
jingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,jingdong_order_goods
daselea_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,daselea_order_goods
watsons_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,watsons_order_goods
zjjc_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,zjjc_order_goods
zjnj_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,zjnj_order_goods
szdushu_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,szdushu_order_goods
holiland_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,holiland_order_goods
ahpetro_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,ahpetro_order_goods
sinopec_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sinopec_order_goods
rtmart_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,rtmart_order_goods
ahrosen_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,ahrosen_order_goods
jzsrosen_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,jzsrosen_order_goods
auchan_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,auchan_order_goods
walmart_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,walmart_order_goods
bjjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,bjjingdong_order_goods
hundun_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hundun_order_goods
naixuetea_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,naixuetea_order_goods
shjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,shjingdong_order_goods
szjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,szjingdong_order_goods
lianhua_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,lianhua_order_goods
cnshizu_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,cnshizu_order_goods
hhyy_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hhyy_order_goods
gzjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,gzjingdong_order_goods
sankuai_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sankuai_order_goods
zjjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,zjjingdong_order_goods
rongchain_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,rongchain_order_goods
sxp_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sxp_order_goods
qjcoffee_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,qjcoffee_order_goods
salud_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,salud_order_goods
peephole_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,peephole_order_goods
mooncake_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,mooncake_order_goods
ahjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,ahjingdong_order_goods
oone_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,oone_order_goods
stargift_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,stargift_order_goods
sanjiang_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sanjiang_order_goods
sjll_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sjll_order_goods
xiecheng_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,xiecheng_order_goods
rainbow_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,rainbow_order_goods
branew_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,branew_order_goods
inm_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,inm_order_goods
jddj_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,jddj_order_goods
rtmini_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,rtmini_order_goods
dmwcake_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,dmwcake_order_goods
gdjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,gdjingdong_order_goods
pupumall_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,pupumall_order_goods
heytea_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,heytea_order_goods
intersport_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,intersport_order_goods
kfjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,kfjingdong_order_goods
xsjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,xsjingdong_order_goods
jiarong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,jiarong_order_goods
tjjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,tjjingdong_order_goods
hbjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hbjingdong_order_goods
sdjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sdjingdong_order_goods
fjjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,fjjingdong_order_goods
jxjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,jxjingdong_order_goods
ddtx_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,ddtx_order_goods
hunanjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hunanjingdong_order_goods
hubeijingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hubeijingdong_order_goods
henanjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,henanjingdong_order_goods
guangxijingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,guangxijingdong_order_goods
chongqingjingdong_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,chongqingjingdong_order_goods
toysrus_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,toysrus_order_goods
gap_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,gap_order_goods
xiongmaodangao_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,xiongmaodangao_order_goods
edaijia_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,edaijia_order_goods
suguo_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,suguo_order_goods
amap_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,amap_order_goods
meixincakes_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,meixincakes_order_goods
cztfjt_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,cztfjt_order_goods
sunnydental_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sunnydental_order_goods
yihaodian_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,yihaodian_order_goods
kdchongdian_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,kdchongdian_order_goods
sunnydentalchild_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sunnydentalchild_order_goods
pafcmall_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,pafcmall_order_goods
universal_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,universal_order_goods
hainancoupon_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hainancoupon_order_goods
neutralsports_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,neutralsports_order_goods
bifidprotein_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,bifidprotein_order_goods
hoursaftermeal_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hoursaftermeal_order_goods
sugarbreakingdiary_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sugarbreakingdiary_order_goods
familywear_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,familywear_order_goods
galerieslafayette_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,galerieslafayette_order_goods
panbaidu_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,panbaidu_order_goods
mgtvvip_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,mgtvvip_order_goods
youkuvip_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,youkuvip_order_goods
qqtvvip_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,qqtvvip_order_goods
housekeeper_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,housekeeper_order_goods
beautifulgoods_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,beautifulgoods_order_goods
fulicake_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,fulicake_order_goods
wyprovip_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,wyprovip_order_goods
sungivenfoods_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sungivenfoods_order_goods
sinopecoilcard_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,sinopecoilcard_order_goods
hanguangbaihuo_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hanguangbaihuo_order_goods
petrochinacard_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,petrochinacard_order_goods
carrefour_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,carrefour_order_goods
wanminshop_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,wanminshop_order_goods
jianfu_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,jianfu_order_goods
cyys_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,cyys_order_goods
szhm_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,szhm_order_goods
hbqj_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,hbqj_order_goods
csqj_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,csqj_order_goods
ylnk_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,ylnk_order_goods
zzly_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,zzly_order_goods
xbkqy_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,xbkqy_order_goods
today_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,today_order_goods
jlydg_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,jlydg_order_goods
xbkstar_order_goods,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,id|price|status,5.6,xbkstar_order_goods
